account_id,amount,date
9,-20.0,2019-07-09
8,-9.92,2019-06-25
8,450.0,2019-06-25
9,-15.5,2019-07-09
8,8.53,2019-06-25
9,-8.99,2019-07-08
8,-1303.0,2019-06-25
9,-10.0,2019-07-08
9,-13.5,2019-07-08
8,1303.0,2019-06-25
8,2000.0,2019-06-25
9,-10.0,2019-07-08
8,-50.51,2019-06-25
9,-9.99,2019-07-07
9,-0.5,2019-07-07
8,-3023.52,2019-06-25
9,-20.0,2019-07-07
8,-22.34,2019-06-24
9,-13.2,2019-07-07
8,5197.48,2019-06-24
9,-20.0,2019-07-07
8,100.0,2019-06-24
9,-10.0,2019-07-06
8,-153.68,2019-06-24
9,-5.9,2019-07-06
8,21.0,2019-06-24
9,-0.5,2019-07-06
8,-5.33,2019-06-23
9,-20.0,2019-07-06
8,67.0,2019-06-23
9,-6.0,2019-07-06
8,-67.36,2019-06-23
9,-23.0,2019-07-05
8,1.0,2019-06-22
9,-33.3,2019-07-05
8,-1.0,2019-06-22
9,-10.0,2019-07-05
9,-5.0,2019-07-05
8,-2.6,2019-06-22
8,-50.0,2019-06-22
9,-17.6,2019-07-05
8,-50.0,2019-06-22
9,-10.98,2019-07-05
8,-155.0,2019-06-22
9,-14.45,2019-07-04
8,-50.0,2019-06-21
8,-100.0,2019-06-21
9,-40.0,2019-07-04
8,-100.0,2019-06-21
9,-15.24,2019-07-04
8,-64.55,2019-06-21
9,-16.22,2019-07-04
8,-20.0,2019-06-21
9,-17.45,2019-07-04
8,-50.0,2019-06-21
8,-50.0,2019-06-21
9,-42.0,2019-07-04
8,-17.16,2019-06-20
9,-43.85,2019-07-04
8,-6.5,2019-06-20
9,-72.5,2019-07-03
8,-12.5,2019-06-20
9,-29.9,2019-07-03
8,-40.0,2019-06-20
9,-0.5,2019-07-03
8,-40.0,2019-06-20
8,-50.0,2019-06-20
9,-300.0,2019-07-03
8,-50.0,2019-06-20
8,-12.0,2019-06-20
9,-2.69,2019-07-03
8,-9.5,2019-06-20
9,-10.0,2019-07-03
8,4.0,2019-06-20
9,-28.1,2019-07-03
8,-17.16,2019-06-20
9,-50.0,2019-07-03
8,-25.8,2019-06-19
9,-7.0,2019-07-03
8,-6.0,2019-06-19
9,-10.0,2019-07-03
8,-14.3,2019-06-19
9,-0.5,2019-07-03
8,23.0,2019-06-19
9,-20.0,2019-07-03
8,-3901.89,2019-06-19
9,-10.0,2019-07-03
8,-40.0,2019-06-18
8,-100.0,2019-06-18
9,-23.0,2019-07-02
8,-40.0,2019-06-18
9,-5.84,2019-07-02
8,-50.0,2019-06-18
9,-19.14,2019-07-02
8,-150.0,2019-06-18
9,-10.0,2019-07-02
8,-100.0,2019-06-18
9,-10.0,2019-07-01
8,-50.0,2019-06-18
9,-12.05,2019-07-01
8,-150.0,2019-06-18
9,-0.5,2019-07-01
8,-100.0,2019-06-18
9,-100.0,2019-07-01
8,-100.0,2019-06-18
9,-4.99,2019-07-01
8,3500.0,2019-06-18
9,-10.0,2019-07-01
8,17.06,2019-06-18
9,-14.79,2019-06-30
8,-111.76,2019-06-18
9,-33.06,2019-06-29
8,-121.0,2019-06-17
9,-15.9,2019-06-29
8,-1181.0,2019-06-17
9,-39.99,2019-06-29
8,1565.78,2019-06-17
9,-3.8,2019-06-29
8,55.0,2019-06-17
9,-10.0,2019-06-29
8,52.78,2019-06-17
9,-8.4,2019-06-29
8,103.93,2019-06-17
9,-0.5,2019-06-29
8,19.0,2019-06-16
9,-150.0,2019-06-29
8,-111.89,2019-06-16
9,-12.6,2019-06-29
8,-2.0,2019-06-15
9,-10.0,2019-06-29
8,-162.48,2019-06-15
9,-22.6,2019-06-29
8,-7.9,2019-06-15
8,-8.5,2019-06-14
9,-9.3,2019-06-29
8,8.5,2019-06-14
9,-0.5,2019-06-29
8,23.25,2019-06-14
9,-160.0,2019-06-29
8,-19.17,2019-06-13
9,-28.45,2019-06-29
8,13.0,2019-06-13
9,-37.0,2019-06-28
8,-14.3,2019-06-13
9,-45.0,2019-06-28
8,4.0,2019-06-13
9,-12.5,2019-06-28
8,-3.96,2019-06-13
9,-30.0,2019-06-28
8,16.31,2019-06-13
9,-50.0,2019-06-28
8,-2.11,2019-06-12
9,-120.0,2019-06-28
8,-55.0,2019-06-12
9,-10.0,2019-06-28
8,-2.95,2019-06-12
9,-0.5,2019-06-28
8,-55.0,2019-06-12
9,-20.0,2019-06-28
8,-55.0,2019-06-12
9,-10.99,2019-06-28
8,-11.08,2019-06-12
9,2700.0,2019-06-28
8,-19.0,2019-06-12
9,-10.0,2019-06-20
8,-21.85,2019-06-11
8,-38.0,2019-06-11
9,-11.45,2019-06-18
8,-18.5,2019-06-11
9,-10.0,2019-06-17
8,38.06,2019-06-11
8,1048.0,2019-06-11
9,-10.0,2019-06-17
8,-1010.0,2019-06-11
8,74.61,2019-06-11
8,1010.0,2019-06-11
9,-0.5,2019-06-16
8,-1048.06,2019-06-11
8,-3.19,2019-06-10
9,-30.0,2019-06-16
8,-3.19,2019-06-10
9,-10.0,2019-06-15
9,-3.8,2019-06-15
8,-3.19,2019-06-10
9,-6.83,2019-06-15
8,-3.19,2019-06-10
9,-5.0,2019-06-15
8,-3.19,2019-06-10
9,-5.0,2019-06-15
8,-6.38,2019-06-10
9,-21.76,2019-06-14
9,-37.9,2019-06-14
8,-3.19,2019-06-10
9,-9.99,2019-06-13
8,-3.19,2019-06-10
9,-186.42,2019-06-13
8,-3.19,2019-06-10
9,-17.6,2019-06-13
8,-3.19,2019-06-10
9,-7.5,2019-06-13
8,-3.19,2019-06-10
9,-10.0,2019-06-13
8,712.4,2019-06-10
8,-3.2,2019-06-10
8,-3.2,2019-06-10
8,-3.2,2019-06-10
9,-18.0,2019-06-12
8,-3.2,2019-06-09
9,-54.0,2019-06-12
8,-3.2,2019-06-09
9,-12.88,2019-06-12
8,-3.2,2019-06-09
9,-6.95,2019-06-12
8,-3.2,2019-06-09
9,-900.0,2019-06-12
9,-17.6,2019-06-12
8,-3.18,2019-06-09
9,1250.0,2019-06-12
8,-3.2,2019-06-09
8,-3.2,2019-06-09
9,-7.88,2019-06-11
9,-22.86,2019-06-11
8,-3.2,2019-06-09
8,-3.2,2019-06-09
9,-1.8,2019-06-11
8,-3.2,2019-06-09
9,-9.1,2019-06-11
9,-63.0,2019-06-11
8,-3.2,2019-06-09
9,-0.5,2019-06-11
8,-3.2,2019-06-09
9,-20.0,2019-06-11
8,-3.2,2019-06-09
9,-16.1,2019-06-10
8,-3.2,2019-06-09
9,-50.25,2019-06-10
8,-3.2,2019-06-09
8,-3.2,2019-06-09
9,-10.8,2019-06-10
9,-75.0,2019-06-09
8,-3.2,2019-06-09
8,-6.4,2019-06-09
9,-23.08,2019-06-09
8,-3.2,2019-06-09
9,-43.73,2019-06-09
8,-3.2,2019-06-09
9,-8.8,2019-06-08
8,-3.2,2019-06-09
9,-86.89,2019-06-08
8,-3.18,2019-06-09
9,-9.99,2019-06-07
8,-3.2,2019-06-09
9,-12.9,2019-06-07
8,-3.2,2019-06-09
9,-10.0,2019-06-07
8,-3.2,2019-06-09
9,-10.0,2019-06-07
8,-3.2,2019-06-09
9,-23.78,2019-06-07
8,-3.18,2019-06-09
9,-10.0,2019-06-07
9,-10.0,2019-06-06
8,-3.2,2019-06-09
9,-6.25,2019-06-06
8,-3.2,2019-06-09
9,-10.0,2019-06-06
8,-3.2,2019-06-09
9,-150.0,2019-06-06
8,-3.2,2019-06-09
9,-24.0,2019-06-06
8,-3.2,2019-06-09
9,-124.0,2019-06-06
8,-3.2,2019-06-09
9,-10.0,2019-06-06
8,-3.2,2019-06-09
9,-1.9,2019-06-06
8,-3.2,2019-06-09
9,-10.0,2019-06-05
9,-10.4,2019-06-05
8,-3.2,2019-06-09
9,-17.6,2019-06-05
8,-3.2,2019-06-09
9,-2.8,2019-06-05
8,-3.18,2019-06-09
9,-10.0,2019-06-04
8,-3.2,2019-06-09
8,-3.2,2019-06-09
9,-6.8,2019-06-04
8,-3.2,2019-06-09
9,-4.88,2019-06-04
8,-3.2,2019-06-09
9,-0.5,2019-06-03
8,-1.9,2019-06-08
9,-20.0,2019-06-03
9,-44.4,2019-06-03
8,-10.5,2019-06-07
9,-17.6,2019-06-03
8,-6.0,2019-06-07
9,-10.0,2019-06-03
8,-3.1,2019-06-07
8,-1.7,2019-06-07
9,-14.2,2019-06-03
8,-4.5,2019-06-07
9,-3.9,2019-06-03
9,-6.7,2019-06-03
8,5.44,2019-06-07
9,-3.1,2019-06-03
8,-9.0,2019-06-07
9,-5.5,2019-06-02
8,200.0,2019-06-07
9,-10.0,2019-06-02
8,-5.46,2019-06-07
9,-20.0,2019-06-02
8,-10.91,2019-06-06
9,-26.0,2019-06-02
8,-24.53,2019-06-06
9,-16.1,2019-06-02
8,600.0,2019-06-06
8,-14.45,2019-06-06
9,-28.0,2019-06-01
9,-30.0,2019-06-01
8,-16.5,2019-06-05
9,-6.2,2019-06-01
8,-20.0,2019-06-05
9,-0.5,2019-06-01
8,900.0,2019-06-05
9,-50.0,2019-06-01
8,-2.73,2019-06-05
9,-12.05,2019-06-01
8,-5.45,2019-06-05
9,-22.99,2019-06-01
8,-2.73,2019-06-05
9,-25.98,2019-06-01
8,-2.73,2019-06-05
9,-10.0,2019-06-01
8,-2.73,2019-06-05
9,-2.55,2019-06-01
8,-2.73,2019-06-05
9,-2.2,2019-06-01
8,-2.73,2019-06-05
9,-10.0,2019-06-01
8,-5.45,2019-06-05
9,-0.5,2019-06-01
9,-20.0,2019-06-01
8,-2.73,2019-06-05
8,-2.73,2019-06-05
9,-18.27,2019-06-01
8,-2.73,2019-06-05
9,-24.9,2019-05-31
8,-2.73,2019-06-05
9,-7.0,2019-05-31
8,-2.73,2019-06-05
9,-6.81,2019-05-31
8,-2.73,2019-06-05
9,-10.0,2019-05-31
8,-2.73,2019-06-05
8,-2.73,2019-06-05
9,-2.2,2019-05-31
9,-0.5,2019-05-31
8,-5.45,2019-06-05
9,-30.0,2019-05-31
8,-2.73,2019-06-05
8,-2.73,2019-06-05
8,-2.73,2019-06-05
9,-3.1,2019-05-31
8,-2.73,2019-06-05
9,-24.8,2019-05-30
8,-2.73,2019-06-05
9,-18.05,2019-05-30
8,-2.73,2019-06-05
9,-16.25,2019-05-30
8,-2.73,2019-06-05
9,-19.05,2019-05-30
8,-2.73,2019-06-05
9,-13.3,2019-05-30
8,-2.73,2019-06-05
9,-27.76,2019-05-30
8,-2.73,2019-06-05
9,-13.05,2019-05-29
8,-2.73,2019-06-05
9,-1.3,2019-05-29
8,-2.73,2019-06-05
8,-2.73,2019-06-05
9,-20.0,2019-05-29
8,-3.03,2019-06-05
9,-9.4,2019-05-29
8,-31.0,2019-06-05
9,-2.34,2019-05-29
8,-0.99,2019-06-04
9,-1.15,2019-05-29
8,-55.0,2019-06-04
9,-0.5,2019-05-29
8,-55.0,2019-06-04
9,-150.0,2019-05-29
8,-5.45,2019-06-04
9,-4.9,2019-05-29
8,-2.73,2019-06-04
9,-10.0,2019-05-29
8,-2.73,2019-06-04
8,-5.45,2019-06-04
9,-6.0,2019-05-29
8,-2.73,2019-06-04
9,-9.99,2019-05-29
8,-5.45,2019-06-04
9,-2.6,2019-05-29
8,-2.73,2019-06-04
9,-10.0,2019-05-29
8,-2.73,2019-06-04
9,-20.6,2019-05-28
8,-2.73,2019-06-04
9,-10.0,2019-05-28
8,-2.73,2019-06-04
9,-2.35,2019-05-28
8,-2.73,2019-06-04
9,-2.05,2019-05-28
8,-2.73,2019-06-04
9,-1.75,2019-05-28
8,-2.73,2019-06-04
9,-0.5,2019-05-28
8,-5.45,2019-06-04
9,-50.0,2019-05-28
8,-2.72,2019-06-04
9,-10.0,2019-05-28
8,-2.73,2019-06-04
9,-10.0,2019-05-28
8,-2.73,2019-06-04
9,-4.15,2019-05-28
8,-2.73,2019-06-04
9,-1.75,2019-05-28
8,-2.72,2019-06-04
9,-10.5,2019-05-28
8,-2.74,2019-06-04
9,-3.1,2019-05-28
8,-2.74,2019-06-04
9,-4.45,2019-05-28
9,-25.94,2019-05-27
8,-2.74,2019-06-04
9,-10.0,2019-05-27
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-10.0,2019-05-27
8,-2.74,2019-06-04
9,-4.0,2019-05-27
8,-2.74,2019-06-04
9,-4.5,2019-05-27
8,-2.74,2019-06-04
9,-19.6,2019-05-27
8,-5.48,2019-06-04
9,2150.0,2019-05-27
8,-2.74,2019-06-04
9,-1.9,2019-05-24
8,-2.74,2019-06-04
9,-5.0,2019-05-19
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-0.5,2019-05-14
8,-2.74,2019-06-04
9,-20.0,2019-05-14
8,-2.74,2019-06-04
9,-8.35,2019-05-14
8,-2.74,2019-06-04
9,-0.5,2019-05-14
9,-50.0,2019-05-14
8,-2.74,2019-06-04
9,-9.5,2019-05-14
8,-2.74,2019-06-04
9,-37.9,2019-05-14
8,-2.74,2019-06-04
9,-4.0,2019-05-14
8,-5.48,2019-06-04
9,-9.99,2019-05-13
8,-2.74,2019-06-04
9,-8.4,2019-05-13
8,-2.74,2019-06-04
9,-5.3,2019-05-13
8,-2.74,2019-06-04
9,-17.6,2019-05-13
9,-3.45,2019-05-13
8,-2.74,2019-06-04
9,-21.75,2019-05-12
8,-2.74,2019-06-04
9,-49.92,2019-05-12
8,-2.74,2019-06-04
9,-8.94,2019-05-12
8,-2.74,2019-06-04
9,-17.65,2019-05-12
9,-4.2,2019-05-11
8,-2.74,2019-06-04
9,-6.7,2019-05-11
8,-2.74,2019-06-04
8,-2.74,2019-06-04
8,-3.02,2019-06-04
9,-19.5,2019-05-11
8,-2.74,2019-06-04
9,-670.0,2019-05-11
8,-2.74,2019-06-04
9,-76.0,2019-05-11
8,-2.74,2019-06-04
9,-96.0,2019-05-11
8,19.0,2019-06-04
9,-0.5,2019-05-10
8,20.0,2019-06-04
9,-50.0,2019-05-10
8,-1.9,2019-06-04
9,-22.3,2019-05-10
8,-25.98,2019-06-04
9,-5.7,2019-05-10
8,-2.74,2019-06-04
9,-10.0,2019-05-10
8,-2.74,2019-06-04
8,-2.72,2019-06-04
9,1000.0,2019-05-10
8,-2.74,2019-06-04
9,-5.5,2019-05-10
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-23.0,2019-05-09
8,-2.74,2019-06-04
9,-61.0,2019-05-09
9,-1.75,2019-05-09
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-9.5,2019-05-09
8,-2.74,2019-06-04
9,-4.6,2019-05-09
8,-2.74,2019-06-04
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-20.8,2019-05-08
8,-2.74,2019-06-04
9,-10.0,2019-05-08
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-20.6,2019-05-08
9,-26.5,2019-05-08
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-190.0,2019-05-08
8,-2.74,2019-06-04
9,-7.3,2019-05-07
9,-0.5,2019-05-07
8,-2.74,2019-06-04
9,-20.0,2019-05-07
8,-2.74,2019-06-04
9,-1.6,2019-05-07
8,-2.74,2019-06-04
9,-150.0,2019-05-07
8,-2.74,2019-06-04
8,-2.74,2019-06-04
9,-3.0,2019-05-07
8,-2.74,2019-06-04
9,-13.5,2019-05-07
9,-1.3,2019-05-07
8,-2.74,2019-06-04
9,-1.3,2019-05-07
8,-2.74,2019-06-04
9,-4.75,2019-05-07
8,-2.74,2019-06-04
8,-2.73,2019-06-04
9,-10.7,2019-05-06
8,-2.74,2019-06-04
9,-23.3,2019-05-06
8,-2.74,2019-06-04
9,-9.2,2019-05-06
8,-2.74,2019-06-04
9,-4.1,2019-05-06
8,-2.74,2019-06-04
9,-16.11,2019-05-06
8,-2.74,2019-06-04
9,-17.0,2019-05-05
8,-2.74,2019-06-04
9,-26.4,2019-05-05
8,-2.74,2019-06-03
9,-47.5,2019-05-05
8,-2.74,2019-06-03
9,-4.7,2019-05-05
8,-5.48,2019-06-03
9,-21.35,2019-05-05
9,-6.05,2019-05-05
8,-5.48,2019-06-03
8,-2.74,2019-06-03
9,-17.6,2019-05-05
8,-2.74,2019-06-03
9,-14.4,2019-05-05
9,-9.75,2019-05-04
8,-2.74,2019-06-03
9,-6.44,2019-05-04
8,-2.74,2019-06-03
9,-0.5,2019-05-04
8,-2.74,2019-06-03
9,-20.0,2019-05-04
8,-2.74,2019-06-03
9,-1.3,2019-05-04
8,-2.74,2019-06-03
9,-1.0,2019-05-04
8,-5.48,2019-06-03
9,-19.9,2019-05-04
9,-8.15,2019-05-04
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-18.76,2019-05-03
9,-3.4,2019-05-03
8,-2.74,2019-06-03
9,-17.6,2019-05-03
8,-2.74,2019-06-03
9,-4.99,2019-05-03
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-3.5,2019-05-03
8,-2.74,2019-06-03
9,-22.2,2019-05-03
8,-2.74,2019-06-03
9,-2.0,2019-05-03
8,-2.74,2019-06-03
9,-4.15,2019-05-03
8,-2.74,2019-06-03
9,-15.15,2019-05-02
8,-2.74,2019-06-03
9,-7.2,2019-05-02
8,-2.74,2019-06-03
9,-17.6,2019-05-02
8,-2.74,2019-06-03
9,-4.6,2019-05-02
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-15.99,2019-05-01
8,-2.74,2019-06-03
9,-14.99,2019-05-01
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-13.75,2019-05-01
8,-2.74,2019-06-03
9,-13.91,2019-05-01
8,-8.23,2019-06-03
9,-14.5,2019-04-30
8,-2.74,2019-06-03
9,-0.5,2019-04-30
8,-2.74,2019-06-03
9,-80.0,2019-04-30
9,-0.5,2019-04-30
8,-2.74,2019-06-03
9,-20.0,2019-04-30
8,-2.74,2019-06-03
9,-13.0,2019-04-30
8,-2.74,2019-06-03
9,-11.3,2019-04-30
8,-2.74,2019-06-03
9,-4.3,2019-04-30
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-12.4,2019-04-29
8,-2.74,2019-06-03
9,-2.19,2019-04-29
8,-2.74,2019-06-03
9,-10.0,2019-04-29
8,-2.73,2019-06-03
9,-17.6,2019-04-29
8,-2.74,2019-06-03
9,-45.2,2019-04-29
8,-5.48,2019-06-03
9,-4.3,2019-04-29
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-20.85,2019-04-28
8,-2.74,2019-06-03
9,-0.5,2019-04-28
9,-40.0,2019-04-28
8,-2.74,2019-06-03
9,-12.4,2019-04-28
8,-2.74,2019-06-03
9,-0.5,2019-04-28
8,-2.74,2019-06-03
9,-20.0,2019-04-28
8,-2.74,2019-06-03
9,-15.95,2019-04-28
8,-2.74,2019-06-03
9,-11.9,2019-04-27
8,-2.74,2019-06-03
9,-16.47,2019-04-27
8,-2.74,2019-06-03
9,-10.2,2019-04-27
8,-2.74,2019-06-03
9,-19.6,2019-04-27
9,-3.55,2019-04-27
8,-2.74,2019-06-03
9,-0.5,2019-04-26
8,-2.74,2019-06-03
9,-50.0,2019-04-26
8,-2.74,2019-06-03
9,-11.45,2019-04-26
8,-2.74,2019-06-03
9,-19.99,2019-04-26
8,-2.74,2019-06-03
9,-14.0,2019-04-26
8,-2.74,2019-06-03
9,-10.0,2019-04-26
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-4.99,2019-04-26
8,-2.74,2019-06-03
9,-9.5,2019-04-26
8,-43.98,2019-06-03
9,-4.3,2019-04-26
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-14.7,2019-04-25
8,-2.74,2019-06-03
9,-10.65,2019-04-25
8,-2.74,2019-06-03
9,-17.6,2019-04-25
8,-2.74,2019-06-03
9,-5.7,2019-04-25
8,-2.74,2019-06-03
9,-5.7,2019-04-25
8,-5.48,2019-06-03
9,-0.5,2019-04-25
9,-180.0,2019-04-25
8,-2.74,2019-06-03
9,2050.0,2019-04-25
8,-2.74,2019-06-03
8,-2.74,2019-06-03
8,-2.74,2019-06-03
9,-10.0,2019-04-21
8,-2.74,2019-06-03
9,-1.75,2019-04-21
8,-2.74,2019-06-03
9,-1.75,2019-04-21
8,20.0,2019-06-03
9,-19.99,2019-04-19
8,8.5,2019-06-03
9,-2.99,2019-04-19
8,-2.74,2019-06-03
9,-21.99,2019-04-19
8,-2.74,2019-06-03
9,-4.99,2019-04-19
8,-7.5,2019-06-02
9,-11.5,2019-04-19
8,-8.0,2019-06-02
9,-10.99,2019-04-19
8,-1.2,2019-06-02
9,-3.75,2019-04-19
8,-7.5,2019-06-01
9,-6.0,2019-04-18
8,-9.45,2019-06-01
9,-9.6,2019-04-18
8,9.45,2019-06-01
9,-6.0,2019-04-18
8,-4.95,2019-06-01
9,-10.0,2019-04-18
8,-9.9,2019-05-31
9,-10.2,2019-04-18
9,-13.65,2019-04-17
8,-16.2,2019-05-31
9,-9.9,2019-04-17
8,-21.9,2019-05-31
9,-19.99,2019-04-17
9,-11.5,2019-04-17
8,-15.0,2019-05-30
9,-10.0,2019-04-17
8,-14.6,2019-05-30
9,-9.99,2019-04-16
8,-5.81,2019-05-29
9,-11.5,2019-04-16
8,-25.79,2019-05-29
8,19.55,2019-05-29
9,-10.25,2019-04-16
9,-18.8,2019-04-16
8,4.0,2019-05-29
9,-0.5,2019-04-16
8,14.0,2019-05-29
9,-20.0,2019-04-16
8,-1.5,2019-05-28
9,-4.45,2019-04-16
8,23.0,2019-05-28
8,-46.8,2019-05-27
8,46.8,2019-05-27
9,-6.25,2019-04-15
8,25.91,2019-05-26
9,-10.0,2019-04-15
8,-25.95,2019-05-26
8,-16.49,2019-05-26
9,-2.65,2019-04-15
8,-2.99,2019-05-26
8,-19.55,2019-05-24
8,-47.97,2019-05-24
9,-19.0,2019-04-14
8,-17.25,2019-05-24
9,-29.99,2019-04-14
8,-19.55,2019-05-24
8,86.8,2019-05-24
9,-9.99,2019-04-13
8,-87.22,2019-05-24
9,-21.95,2019-04-13
8,-13.98,2019-05-23
9,-1.99,2019-04-13
8,0.9,2019-05-23
9,-1.99,2019-04-13
8,-0.9,2019-05-23
9,-1.99,2019-04-13
8,-69.98,2019-05-23
9,-1.99,2019-04-13
8,-69.98,2019-05-23
9,-4.99,2019-04-13
8,-69.98,2019-05-23
9,-10.99,2019-04-13
8,-69.98,2019-05-23
8,-17.0,2019-05-22
9,-10.05,2019-04-12
9,500.0,2019-04-12
8,417.0,2019-05-22
9,-21.0,2019-04-06
8,-417.17,2019-05-22
8,-17.99,2019-05-22
9,-60.0,2019-04-06
8,1.0,2019-05-22
9,-48.0,2019-04-06
8,-1.0,2019-05-22
9,-0.5,2019-04-06
8,-52.36,2019-05-21
9,-100.0,2019-04-06
9,-22.0,2019-04-06
8,-5.81,2019-05-20
8,-12.0,2019-05-20
9,-11.0,2019-04-06
9,-0.5,2019-04-06
8,-35.0,2019-05-20
9,-50.0,2019-04-06
8,-30.0,2019-05-20
9,-42.0,2019-04-06
8,30.0,2019-05-20
8,-5.81,2019-05-18
9,-113.0,2019-04-06
8,5.81,2019-05-18
9,-4.45,2019-04-06
8,-5.81,2019-05-18
9,-1600.0,2019-04-06
8,-5.81,2019-05-18
9,-13.7,2019-04-05
8,-13.36,2019-05-17
9,-14.81,2019-04-05
8,-2.0,2019-05-17
8,13.31,2019-05-17
9,-35.0,2019-04-05
8,25.0,2019-05-17
9,-12.9,2019-04-05
8,420.0,2019-05-17
9,-9.7,2019-04-05
8,423.3,2019-05-17
9,-1.6,2019-04-05
8,420.0,2019-05-17
9,-1.7,2019-04-05
9,-9.9,2019-04-05
8,-8.1,2019-05-16
9,-9.3,2019-04-05
8,-11.99,2019-05-16
9,-27.8,2019-04-05
8,-8.04,2019-05-15
9,-11.6,2019-04-04
8,-15.16,2019-05-15
9,-0.5,2019-04-04
8,-15.16,2019-05-15
9,-20.0,2019-04-04
8,-15.16,2019-05-15
9,-9.1,2019-04-04
8,-750.0,2019-05-15
9,-8.8,2019-04-04
8,750.0,2019-05-15
9,-1.9,2019-04-04
8,53.0,2019-05-15
9,-3.7,2019-04-03
8,-7.9,2019-05-15
9,-25.7,2019-04-03
8,13.0,2019-05-15
9,-10.0,2019-04-02
8,-85.0,2019-05-15
8,60.0,2019-05-13
9,-28.5,2019-04-02
9,-1.9,2019-04-02
8,-3.96,2019-05-13
8,25.0,2019-05-13
9,-88.0,2019-04-02
9,-1.9,2019-04-02
8,-8.78,2019-05-13
9,-15.9,2019-04-01
8,-14.91,2019-05-13
9,-0.5,2019-04-01
8,-14.92,2019-05-13
9,-50.0,2019-04-01
8,-14.91,2019-05-13
9,-27.0,2019-04-01
8,-14.92,2019-05-13
9,-19.2,2019-03-31
8,-14.91,2019-05-13
8,-14.91,2019-05-13
9,-6.85,2019-03-31
8,-14.91,2019-05-13
9,-6.15,2019-03-31
8,-14.91,2019-05-13
9,-0.5,2019-03-31
8,18.69,2019-05-13
9,-50.0,2019-03-31
8,0.89,2019-05-12
9,-21.0,2019-03-30
8,-0.89,2019-05-12
9,-120.0,2019-03-30
8,119.04,2019-05-12
9,-27.8,2019-03-30
8,-18.72,2019-05-12
9,-21.7,2019-03-30
8,-2.51,2019-05-12
9,-6.25,2019-03-30
8,-56.0,2019-05-12
9,-6.0,2019-03-30
8,-16.0,2019-05-11
9,-4.27,2019-03-30
8,-10.0,2019-05-11
9,-5.54,2019-03-30
8,-2.56,2019-05-10
9,-1.45,2019-03-30
8,-10.9,2019-05-10
9,-0.5,2019-03-30
8,-7.2,2019-05-10
9,-20.0,2019-03-30
9,-7.6,2019-03-30
8,-13.94,2019-05-10
8,-3.33,2019-05-10
9,-70.0,2019-03-30
8,-4.37,2019-05-10
9,-25.0,2019-03-29
8,21.0,2019-05-10
9,-70.0,2019-03-29
8,-14.96,2019-05-09
9,-19.8,2019-03-29
8,-14.96,2019-05-09
8,30.0,2019-05-09
9,-7.0,2019-03-29
8,355.0,2019-05-09
9,-13.55,2019-03-29
8,-355.94,2019-05-09
9,-0.5,2019-03-29
8,40.0,2019-05-08
9,-50.0,2019-03-29
8,-10.0,2019-05-08
9,3000.0,2019-03-29
8,-18.0,2019-05-08
9,-1.2,2019-03-19
8,-114.0,2019-05-08
9,-1.9,2019-03-18
8,114.52,2019-05-08
9,-2.5,2019-03-18
8,-48.93,2019-05-06
8,-4.27,2019-05-06
9,-20.5,2019-03-16
8,-26.8,2019-05-06
9,-6.5,2019-03-14
8,-14.05,2019-05-06
9,-10.0,2019-03-14
8,-350.0,2019-05-06
9,-9.99,2019-03-14
8,-57.26,2019-05-06
9,-17.6,2019-03-13
8,350.0,2019-05-06
9,-5.0,2019-03-13
8,28.63,2019-05-06
9,-7.2,2019-03-13
8,28.63,2019-05-06
9,-10.5,2019-03-12
8,-14.0,2019-05-06
9,-17.6,2019-03-12
8,-36.2,2019-05-06
9,-0.75,2019-03-12
9,-7.3,2019-03-12
8,-7.3,2019-05-06
9,-14.9,2019-03-11
8,-1.9,2019-05-06
9,-0.5,2019-03-11
8,-1.5,2019-05-06
9,-20.0,2019-03-11
8,-5.3,2019-05-06
9,-424.1,2019-03-11
8,-5.0,2019-05-05
9,-10.5,2019-03-11
8,-6.0,2019-05-05
9,-1.8,2019-03-11
8,-7.5,2019-05-05
8,-7.0,2019-05-05
9,-19.4,2019-03-10
8,-9.0,2019-05-05
9,-17.6,2019-03-10
8,-8.0,2019-05-04
9,-34.29,2019-03-09
8,-8.0,2019-05-04
9,-18.1,2019-03-09
8,-15.0,2019-05-04
9,-19.0,2019-03-09
8,-6.0,2019-05-04
9,-7.5,2019-03-09
8,-20.0,2019-05-04
9,-12.95,2019-03-09
8,255.48,2019-05-04
9,-10.0,2019-03-09
8,-36.2,2019-05-03
9,-20.0,2019-03-09
